time,temperature_2m_mean (°C),daylight_duration (s),rain_sum (mm),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),surface_pressure_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),wind_direction_10m_dominant (°),longitude,latitude,elevation
2023-07-04,34.1,49720.4,0.0,0.0,69,996.7,995.7,36.9,30.2,38,17.0,0.0,41769.51,158,56.28763,27.240772,9.0
2023-07-05,35.5,49692.43,0.0,0.0,61,994.6,993.6,40.8,31.3,39,18.2,0.0,42069.18,165,56.28763,27.240772,9.0
2023-07-06,36.6,49662.54,0.0,0.0,56,996.4,995.4,41.7,31.5,47,21.3,0.0,42093.15,143,56.28763,27.240772,9.0
2023-07-07,35.4,49630.77,0.0,0.0,55,998.6,997.6,38.9,32.3,41,19.0,0.0,41695.28,124,56.28763,27.240772,9.0
2023-07-08,37.0,49597.16,0.0,0.0,42,998.0,997.0,40.4,32.8,4,20.9,0.0,41850.27,145,56.28763,27.240772,9.0
2023-07-09,36.8,49561.76,0.0,0.0,43,997.7,996.7,41.8,32.3,0,24.2,0.0,41876.66,128,56.28763,27.240772,9.0
2023-07-10,34.5,49524.61,0.0,0.0,63,998.8,997.8,37.9,31.3,9,16.6,0.0,41616.37,133,56.28763,27.240772,9.0
2023-07-11,34.0,49485.78,0.2,0.0,68,1000.0,999.0,37.0,31.4,11,24.6,0.2,41201.66,158,56.28763,27.240772,9.0
2023-07-12,34.0,49445.29,0.0,0.0,66,998.9,997.9,37.6,30.2,44,16.8,0.0,41378.06,173,56.28763,27.240772,9.0
2023-07-13,34.6,49403.2,0.0,0.0,66,998.1,997.1,38.4,30.2,15,16.2,0.0,41403.9,172,56.28763,27.240772,9.0
2023-07-14,34.8,49359.56,0.0,0.0,69,999.1,998.1,38.6,31.0,9,19.5,0.0,40984.3,140,56.28763,27.240772,9.0
2023-07-15,34.7,49314.4,0.0,0.0,67,999.1,998.1,38.3,31.9,14,17.7,0.0,40562.68,138,56.28763,27.240772,9.0
2023-07-16,35.1,49267.79,0.0,0.0,63,998.3,997.3,39.2,31.6,49,17.0,0.0,40952.54,151,56.28763,27.240772,9.0
2023-07-17,34.8,49219.67,0.0,0.0,65,997.3,996.3,38.0,31.1,7,18.5,0.0,40608.85,166,56.28763,27.240772,9.0
2023-07-18,35.3,49169.62,0.0,0.0,63,996.6,995.6,38.5,30.8,15,17.9,0.0,41085.88,160,56.28763,27.240772,9.0
2023-07-19,35.3,49117.64,0.0,0.0,65,995.1,994.1,39.2,31.6,31,19.8,0.0,41023.84,169,56.28763,27.240772,9.0
2023-07-20,35.5,49063.8,0.0,0.0,62,995.7,994.7,39.2,32.1,46,20.0,0.0,40081.26,177,56.28763,27.240772,9.0
2023-07-21,34.9,49008.18,0.0,0.0,60,998.8,997.8,38.1,32.0,65,18.0,0.0,39671.58,133,56.28763,27.240772,9.0
2023-07-22,34.5,48950.87,0.0,0.0,64,999.3,998.3,37.3,31.9,47,18.6,0.0,40424.73,122,56.28763,27.240772,9.0
2023-07-23,34.0,48891.94,0.0,0.0,62,999.6,998.6,37.2,31.3,57,14.2,0.0,40971.32,124,56.28763,27.240772,9.0
2023-07-24,33.8,48831.46,0.0,0.0,68,996.9,995.9,36.8,30.7,92,16.9,0.0,37056.32,135,56.28763,27.240772,9.0
2023-07-25,33.8,48769.52,0.3,0.0,71,997.9,996.9,36.1,31.7,78,18.0,0.3,39600.0,131,56.28763,27.240772,9.0
2023-07-26,33.1,48706.18,0.9,0.0,73,1000.5,999.5,35.5,31.4,53,18.4,0.9,34534.93,132,56.28763,27.240772,9.0
2023-07-27,33.3,48641.53,0.5,0.0,70,1000.6,999.6,35.4,31.3,30,15.6,0.5,39434.27,123,56.28763,27.240772,9.0
2023-07-28,33.1,48575.63,0.8,0.0,71,999.3,998.3,35.6,31.1,54,15.9,0.8,33637.52,139,56.28763,27.240772,9.0
2023-07-29,33.5,48508.57,0.3,0.0,72,998.1,997.1,35.8,30.9,45,18.3,0.3,35405.21,137,56.28763,27.240772,9.0
2023-07-30,34.8,48440.41,0.0,0.0,62,997.7,996.7,37.9,31.0,42,17.6,0.0,34463.61,174,56.28763,27.240772,9.0
2023-07-31,35.0,48371.21,0.0,0.0,66,997.5,996.5,38.7,31.7,24,19.1,0.0,40446.91,179,56.28763,27.240772,9.0
2023-08-01,34.9,48301.07,0.0,0.0,68,996.9,995.9,39.7,31.5,10,24.2,0.0,40611.75,172,56.28763,27.240772,9.0
2023-08-02,35.1,48230.04,0.0,0.0,63,997.2,996.2,38.7,31.8,7,18.2,0.0,40775.12,142,56.28763,27.240772,9.0
2023-08-03,35.5,48158.18,0.0,0.0,54,996.4,995.4,38.9,31.7,19,17.4,0.0,40903.87,131,56.28763,27.240772,9.0
2023-08-04,35.2,48085.57,0.0,0.0,55,997.7,996.7,39.3,31.3,19,15.0,0.0,40938.27,109,56.28763,27.240772,9.0
2023-08-05,34.5,48012.27,0.0,0.0,57,1000.9,999.9,38.0,31.2,3,15.3,0.0,40622.56,111,56.28763,27.240772,9.0
2023-08-06,34.6,47938.24,0.0,0.0,60,999.7,998.7,37.2,31.1,23,18.1,0.0,40006.31,132,56.28763,27.240772,9.0
2023-08-07,36.5,47862.89,0.0,0.0,59,996.8,995.8,40.9,31.7,21,22.2,0.0,40313.31,187,56.28763,27.240772,9.0
2023-08-08,36.1,47786.2,0.0,0.0,63,997.0,996.0,41.2,32.1,9,20.5,0.0,40317.02,195,56.28763,27.240772,9.0
2023-08-09,35.2,47708.24,0.0,0.0,65,1000.3,999.3,39.1,31.6,1,21.8,0.0,40631.97,147,56.28763,27.240772,9.0
2023-08-10,35.7,47629.1,0.0,0.0,60,1001.7,1000.7,39.3,31.7,5,17.0,0.0,40634.14,156,56.28763,27.240772,9.0
2023-08-11,35.5,47548.86,0.0,0.0,62,1001.6,1000.6,40.6,31.5,24,22.0,0.0,36820.54,153,56.28763,27.240772,9.0
2023-08-12,36.0,47467.6,0.0,0.0,57,1001.9,1000.9,40.1,31.6,14,24.1,0.0,40638.3,193,56.28763,27.240772,9.0
2023-08-13,35.9,47385.38,0.0,0.0,62,1000.2,999.2,41.0,32.2,8,28.7,0.0,40487.44,200,56.28763,27.240772,9.0
2023-08-14,36.9,47302.3,0.0,0.0,56,1000.3,999.4,41.7,32.9,8,23.8,0.0,40490.07,191,56.28763,27.240772,9.0
2023-08-15,38.2,47218.41,0.0,0.0,33,1000.8,999.8,44.2,32.9,63,24.2,0.0,40644.08,130,56.28763,27.240772,9.0
2023-08-16,35.1,47133.8,0.0,0.0,41,1002.7,1001.7,39.9,30.1,59,22.5,0.0,40193.74,131,56.28763,27.240772,9.0
2023-08-17,33.3,47048.55,0.0,0.0,61,1004.0,1003.0,37.3,29.7,4,19.1,0.0,40647.66,155,56.28763,27.240772,9.0
2023-08-18,34.2,46962.7,0.0,0.0,64,1003.1,1002.1,38.8,29.8,2,23.5,0.0,40201.46,188,56.28763,27.240772,9.0
2023-08-19,34.9,46876.34,0.0,0.0,67,1002.1,1001.1,38.7,31.6,15,25.1,0.0,39288.53,193,56.28763,27.240772,9.0
2023-08-20,34.5,46789.53,0.0,0.0,68,1002.5,1001.5,40.0,30.7,3,19.4,0.0,40356.86,166,56.28763,27.240772,9.0
2023-08-21,34.5,46702.34,0.0,0.0,65,1002.3,1001.3,38.9,30.1,0,18.8,0.0,40507.0,168,56.28763,27.240772,9.0
2023-08-22,35.6,46614.85,0.0,0.0,67,1001.6,1000.6,41.4,30.4,3,21.8,0.0,40362.75,199,56.28763,27.240772,9.0
2023-08-23,36.0,46527.1,0.0,0.0,66,999.8,998.8,41.1,31.5,2,24.7,0.0,40365.62,202,56.28763,27.240772,9.0
2023-08-24,37.2,46439.16,0.0,0.0,58,997.9,996.9,44.1,30.7,12,20.1,0.0,40223.38,197,56.28763,27.240772,9.0
2023-08-25,37.2,46351.11,0.0,0.0,48,997.0,996.0,43.1,31.7,17,22.6,0.0,40515.57,177,56.28763,27.240772,9.0
2023-08-26,36.6,46262.88,0.0,0.0,50,998.3,997.3,42.7,31.5,7,21.1,0.0,40517.59,136,56.28763,27.240772,9.0
2023-08-27,33.8,46173.86,0.0,0.0,72,1000.5,999.5,37.3,30.4,2,18.0,0.0,40376.6,135,56.28763,27.240772,9.0
2023-08-28,33.1,46084.0,0.6,0.0,74,1000.5,999.5,36.2,29.8,26,16.4,0.6,39056.6,128,56.28763,27.240772,9.0
2023-08-29,33.5,45993.38,0.0,0.0,72,1000.6,999.6,36.8,29.6,1,16.4,0.0,40240.16,123,56.28763,27.240772,9.0
2023-08-30,32.8,45902.06,0.0,0.0,68,1003.6,1002.6,36.3,29.2,3,16.3,0.0,40384.18,110,56.28763,27.240772,9.0
2023-08-31,32.4,45810.11,0.0,0.0,70,1004.4,1003.4,35.5,29.2,11,16.7,0.0,40246.41,122,56.28763,27.240772,9.0
2023-09-01,32.6,45717.59,0.0,0.0,72,1004.1,1003.1,35.6,29.9,21,17.4,0.0,40110.0,128,56.28763,27.240772,9.0
2023-09-02,32.0,45624.57,0.9,0.0,74,1004.3,1003.3,34.6,28.8,26,17.9,0.9,38348.9,138,56.28763,27.240772,9.0
2023-09-03,31.1,45531.11,1.7,0.0,76,1003.3,1002.3,33.8,28.8,33,14.4,1.7,31083.69,127,56.28763,27.240772,9.0
2023-09-04,31.7,45437.29,0.0,0.0,73,1002.9,1001.9,34.5,28.9,10,15.9,0.0,39983.59,146,56.28763,27.240772,9.0
2023-09-05,33.0,45343.14,0.0,0.0,71,1002.6,1001.6,37.4,29.1,0,19.0,0.0,40261.24,171,56.28763,27.240772,9.0
2023-09-06,32.8,45248.75,0.0,0.0,72,1003.2,1002.2,37.2,28.7,2,18.0,0.0,40264.07,124,56.28763,27.240772,9.0
2023-09-07,32.2,45154.18,0.0,0.0,71,1004.1,1003.0,34.9,29.1,8,16.3,0.0,37044.02,122,56.28763,27.240772,9.0
2023-09-08,32.4,45059.47,0.1,0.0,70,1003.6,1002.6,35.3,28.7,37,15.5,0.1,39865.92,114,56.28763,27.240772,9.0
2023-09-09,33.2,44964.7,0.0,0.0,71,1002.1,1001.1,36.8,30.1,11,18.7,0.0,40138.51,176,56.28763,27.240772,9.0
2023-09-10,32.8,44869.91,0.2,0.0,71,1000.7,999.7,35.4,30.2,26,15.9,0.2,39039.15,156,56.28763,27.240772,9.0
2023-09-11,33.0,44775.18,0.0,0.0,69,1001.4,1000.4,36.1,30.0,1,17.2,0.0,40145.3,138,56.28763,27.240772,9.0
2023-09-12,33.7,44680.55,0.0,0.0,67,1002.0,1001.0,37.1,29.7,2,17.6,0.0,40148.64,157,56.28763,27.240772,9.0
2023-09-13,34.4,44586.08,0.0,0.0,69,1000.5,999.5,39.8,30.3,3,19.3,0.0,40137.18,197,56.28763,27.240772,9.0
2023-09-14,33.2,44491.84,0.0,0.0,74,1001.1,1000.1,36.5,30.2,11,16.6,0.0,39869.25,140,56.28763,27.240772,9.0
2023-09-15,32.3,44397.76,0.1,0.0,71,1002.5,1001.5,35.0,29.8,20,17.3,0.1,39580.28,119,56.28763,27.240772,9.0
2023-09-16,31.9,44303.21,0.5,0.0,70,1002.6,1001.6,34.3,29.9,17,14.2,0.5,38543.06,121,56.28763,27.240772,9.0
2023-09-17,32.4,44208.14,0.0,0.0,70,1001.3,1000.3,35.4,29.0,12,15.2,0.0,39321.44,150,56.28763,27.240772,9.0
2023-09-18,34.1,44112.62,0.0,0.0,64,1000.3,999.3,38.9,28.6,60,20.1,0.0,38552.75,205,56.28763,27.240772,9.0
2023-09-19,33.7,44016.7,0.0,0.0,70,1003.2,1002.2,38.5,29.4,50,16.2,0.0,38657.73,150,56.28763,27.240772,9.0
2023-09-20,34.9,43920.45,0.0,0.0,60,1004.0,1003.0,39.6,30.7,20,18.7,0.0,38560.75,167,56.28763,27.240772,9.0
2023-09-21,35.7,43823.93,0.0,0.0,56,1003.3,1002.3,42.0,30.5,19,21.2,0.0,38812.84,175,56.28763,27.240772,9.0
2023-09-22,35.7,43727.2,0.0,0.0,45,1003.8,1002.8,42.6,30.5,22,20.3,0.0,38960.65,198,56.28763,27.240772,9.0
2023-09-23,35.0,43630.32,0.0,0.0,35,1005.4,1004.4,39.5,29.7,18,21.8,0.0,38665.67,131,56.28763,27.240772,9.0
2023-09-24,34.1,43533.36,0.0,0.0,37,1006.0,1005.0,39.3,29.8,3,24.0,0.0,38665.16,101,56.28763,27.240772,9.0
2023-09-25,33.9,43436.36,0.0,0.0,28,1005.3,1004.3,39.4,29.2,0,20.9,0.0,38520.46,90,56.28763,27.240772,9.0
2023-09-26,33.6,43339.4,0.0,0.0,28,1006.5,1005.5,40.0,28.2,0,20.9,0.0,38519.34,79,56.28763,27.240772,9.0
2023-09-27,32.2,43242.54,0.0,0.0,43,1008.0,1007.0,37.1,27.3,0,19.1,0.0,38117.95,121,56.28763,27.240772,9.0
2023-09-28,32.4,43145.83,0.0,0.0,52,1007.8,1006.8,36.6,27.2,4,14.0,0.0,37842.78,144,56.28763,27.240772,9.0
2023-09-29,33.2,43049.33,0.0,0.0,51,1007.4,1006.4,39.9,27.9,0,20.9,0.0,37728.29,146,56.28763,27.240772,9.0
2023-09-30,33.7,42953.11,0.0,0.0,30,1008.0,1007.0,40.8,27.6,0,27.7,0.0,37848.2,73,56.28763,27.240772,9.0
2023-10-01,31.8,42857.23,0.0,0.0,55,1007.1,1006.1,36.3,26.7,0,16.0,0.0,37468.17,198,56.28763,27.240772,9.0
2023-10-02,32.3,42761.75,0.0,0.0,61,1007.4,1006.4,36.8,27.3,1,23.1,0.0,37227.24,206,56.28763,27.240772,9.0
2023-10-03,32.1,42666.73,0.0,0.0,64,1008.6,1007.6,36.9,27.3,1,21.3,0.0,37218.65,165,56.28763,27.240772,9.0
2023-10-04,33.0,42572.23,0.0,0.0,63,1008.9,1007.9,38.5,27.2,1,17.9,0.0,36985.37,194,56.28763,27.240772,9.0
2023-10-05,32.9,42478.19,0.0,0.0,69,1007.2,1006.2,39.2,27.3,5,25.6,0.0,36868.76,201,56.28763,27.240772,9.0
2023-10-06,34.3,42383.94,0.0,0.0,54,1005.1,1004.1,42.3,27.9,7,17.0,0.0,36715.18,68,56.28763,27.240772,9.0
2023-10-07,33.9,42289.41,0.0,0.0,38,1007.6,1006.6,40.8,27.7,0,21.3,0.0,36995.68,81,56.28763,27.240772,9.0
2023-10-08,32.9,42194.66,0.0,0.0,47,1009.3,1008.3,39.0,27.0,0,16.4,0.0,36775.06,104,56.28763,27.240772,9.0
2023-10-09,31.7,42099.78,0.0,0.0,68,1010.0,1009.0,36.4,27.3,6,20.9,0.0,36443.88,178,56.28763,27.240772,9.0
2023-10-10,31.2,42004.83,0.0,0.0,74,1010.1,1009.1,35.7,27.0,12,18.7,0.0,35189.39,200,56.28763,27.240772,9.0
2023-10-11,31.6,41909.88,0.0,0.0,68,1010.0,1009.0,37.0,27.1,8,17.9,0.0,36274.15,211,56.28763,27.240772,9.0
2023-10-12,32.4,41815.0,0.0,0.0,57,1010.6,1009.6,38.5,26.5,2,20.4,0.0,36261.69,209,56.28763,27.240772,9.0
2023-10-13,32.1,41720.25,0.0,0.0,61,1010.9,1009.9,37.7,26.1,3,16.9,0.0,36181.97,128,56.28763,27.240772,9.0
2023-10-14,30.9,41625.72,0.0,0.0,71,1010.7,1009.6,34.8,27.1,3,16.5,0.0,36086.5,132,56.28763,27.240772,9.0
2023-10-15,30.6,41531.47,0.0,0.0,72,1008.5,1007.5,34.7,26.7,21,18.5,0.0,34439.82,124,56.28763,27.240772,9.0
2023-10-16,30.6,41437.58,0.0,0.0,69,1008.9,1007.8,34.6,26.4,6,21.3,0.0,36007.25,147,56.28763,27.240772,9.0
2023-10-17,30.5,41344.12,0.0,0.0,68,1010.2,1009.2,34.2,26.5,2,18.8,0.0,36000.0,151,56.28763,27.240772,9.0
2023-10-18,30.0,41251.17,0.3,0.0,75,1012.8,1011.7,33.6,26.7,9,17.1,0.3,36000.0,168,56.28763,27.240772,9.0
2023-10-19,29.1,41158.8,1.8,0.0,78,1013.6,1012.6,31.7,26.5,17,14.6,1.8,36000.0,89,56.28763,27.240772,9.0
2023-10-20,29.3,41067.08,0.0,0.0,77,1013.0,1012.0,32.8,26.4,10,16.6,0.0,36000.0,119,56.28763,27.240772,9.0
2023-10-21,28.6,40976.1,0.4,0.0,77,1013.6,1012.5,31.9,26.3,22,16.7,0.4,36000.0,51,56.28763,27.240772,9.0
2023-10-22,28.4,40885.94,3.4,0.0,76,1014.3,1013.2,31.4,26.1,19,15.8,3.4,36000.0,55,56.28763,27.240772,9.0
2023-10-23,28.8,40796.67,0.0,0.0,71,1013.6,1012.5,32.5,25.5,11,13.1,0.0,36000.0,40,56.28763,27.240772,9.0
2023-10-24,28.7,40708.38,0.0,0.0,69,1012.7,1011.6,33.2,25.2,14,13.0,0.0,36000.0,76,56.28763,27.240772,9.0
2023-10-25,28.9,40621.01,0.0,0.0,74,1014.0,1013.0,32.7,24.8,19,16.2,0.0,34219.98,97,56.28763,27.240772,9.0
2023-10-26,27.1,40533.8,9.3,0.0,73,1015.5,1014.4,31.0,21.1,51,23.0,9.3,31464.58,227,56.28763,27.240772,9.0
2023-10-27,25.8,40446.71,0.0,0.0,69,1013.6,1012.5,29.2,22.1,24,10.8,0.0,34048.6,319,56.28763,27.240772,9.0
2023-10-28,27.3,40359.82,0.0,0.0,61,1012.7,1011.6,31.0,23.3,4,12.6,0.0,36000.0,297,56.28763,27.240772,9.0
2023-10-29,28.1,40273.2,0.0,0.0,60,1013.0,1011.9,32.1,23.4,25,12.1,0.0,36000.0,72,56.28763,27.240772,9.0
2023-10-30,28.6,40186.93,0.0,0.0,66,1013.3,1012.2,32.7,23.4,41,14.5,0.0,35613.12,157,56.28763,27.240772,9.0
2023-10-31,28.8,40101.1,0.2,0.0,65,1014.1,1013.1,33.4,24.4,5,13.4,0.2,36000.0,51,56.28763,27.240772,9.0
2023-11-01,28.5,40015.8,0.0,0.0,68,1015.4,1014.4,32.3,24.8,22,13.6,0.0,36000.0,76,56.28763,27.240772,9.0
2023-11-02,29.2,39931.11,0.0,0.0,51,1014.4,1013.3,33.7,24.5,36,15.2,0.0,36000.0,246,56.28763,27.240772,9.0
2023-11-03,28.5,39847.11,0.0,0.0,60,1011.8,1010.7,34.1,23.5,16,15.9,0.0,36000.0,220,56.28763,27.240772,9.0
2023-11-04,28.2,39763.91,0.0,0.0,63,1010.5,1009.5,32.5,24.2,18,20.7,0.0,36000.0,114,56.28763,27.240772,9.0
2023-11-05,24.9,39681.58,10.6,0.0,71,1012.1,1011.1,28.5,20.4,30,29.9,10.6,36000.0,40,56.28763,27.240772,9.0
2023-11-06,25.2,39600.22,0.0,0.0,61,1013.5,1012.5,29.6,20.6,7,14.3,0.0,36000.0,49,56.28763,27.240772,9.0
2023-11-07,25.6,39519.93,0.3,0.0,59,1013.2,1012.2,29.0,21.8,9,12.5,0.3,36000.0,69,56.28763,27.240772,9.0
2023-11-08,26.1,39440.79,0.0,0.0,57,1014.0,1012.9,30.4,21.4,4,11.5,0.0,36000.0,58,56.28763,27.240772,9.0
2023-11-09,27.4,39362.91,0.0,0.0,38,1016.1,1015.1,33.4,22.3,2,17.4,0.0,36000.0,39,56.28763,27.240772,9.0
2023-11-10,27.3,39286.39,0.0,0.0,34,1017.2,1016.2,33.1,21.6,0,15.5,0.0,36000.0,40,56.28763,27.240772,9.0
2023-11-11,26.7,39211.31,0.0,0.0,32,1018.2,1017.2,33.7,20.7,56,13.3,0.0,36000.0,37,56.28763,27.240772,9.0
2023-11-12,26.3,39137.79,0.0,0.0,41,1018.5,1017.4,32.0,19.6,60,12.8,0.0,34259.63,27,56.28763,27.240772,9.0
2023-11-13,25.8,39065.93,0.0,0.0,39,1016.7,1015.7,31.9,18.7,49,12.8,0.0,32400.0,2,56.28763,27.240772,9.0
2023-11-14,25.0,38995.68,0.0,0.0,43,1015.4,1014.4,30.5,19.0,5,11.9,0.0,35998.77,46,56.28763,27.240772,9.0
2023-11-15,25.4,38926.33,2.2,0.0,57,1015.7,1014.7,29.3,20.2,46,17.6,2.2,35970.83,55,56.28763,27.240772,9.0
2023-11-16,22.2,38857.82,25.1,0.0,82,1017.0,1015.9,24.1,20.2,88,19.2,25.1,294.98,24,56.28763,27.240772,9.0
2023-11-17,21.4,38790.22,3.3,0.0,87,1016.7,1015.6,22.9,19.5,52,11.6,3.3,18931.59,47,56.28763,27.240772,9.0
2023-11-18,22.2,38723.62,0.0,0.0,83,1016.1,1015.0,25.9,19.3,6,11.5,0.0,35813.23,26,56.28763,27.240772,9.0
2023-11-19,23.0,38658.11,0.0,0.0,73,1015.4,1014.3,27.6,19.5,17,10.5,0.0,35742.05,350,56.28763,27.240772,9.0
2023-11-20,22.7,38593.76,2.2,0.0,76,1015.3,1014.3,26.5,19.5,62,15.3,2.2,29859.08,50,56.28763,27.240772,9.0
2023-11-21,22.7,38530.66,8.1,0.0,84,1015.9,1014.9,25.5,20.0,37,19.7,8.1,32857.37,38,56.28763,27.240772,9.0
2023-11-22,23.6,38468.91,0.0,0.0,68,1015.8,1014.7,29.3,20.0,1,17.2,0.0,35535.92,341,56.28763,27.240772,9.0
2023-11-23,23.6,38408.58,0.0,0.0,53,1014.1,1013.0,27.6,19.8,26,21.9,0.0,35470.01,40,56.28763,27.240772,9.0
2023-11-24,22.2,38349.76,0.4,0.0,61,1011.9,1010.8,26.6,18.4,73,14.4,0.4,21984.36,18,56.28763,27.240772,9.0
2023-11-25,21.4,38292.55,0.0,0.0,69,1014.4,1013.4,25.5,17.3,3,12.9,0.0,35342.99,10,56.28763,27.240772,9.0
2023-11-26,22.4,38237.04,0.0,0.0,65,1015.7,1014.6,27.3,18.0,92,12.3,0.0,33929.48,326,56.28763,27.240772,9.0
2023-11-27,22.9,38183.3,0.0,0.0,67,1013.4,1012.3,27.1,18.3,8,16.3,0.0,35223.06,316,56.28763,27.240772,9.0
2023-11-28,23.2,38131.45,0.0,0.0,75,1013.1,1012.1,27.0,19.1,26,17.2,0.0,35166.02,43,56.28763,27.240772,9.0
2023-11-29,24.0,38081.56,0.0,0.0,72,1014.5,1013.4,27.3,20.4,26,19.7,0.0,35111.06,44,56.28763,27.240772,9.0
2023-11-30,23.8,38033.73,0.2,0.0,70,1016.1,1015.1,27.2,19.9,7,15.1,0.2,35058.31,47,56.28763,27.240772,9.0
2023-12-01,23.5,37988.07,0.0,0.0,68,1016.5,1015.5,28.0,18.8,1,11.1,0.0,35007.85,300,56.28763,27.240772,9.0
2023-12-02,23.6,37944.64,0.0,0.0,64,1016.4,1015.3,28.0,18.3,1,11.4,0.0,34959.81,41,56.28763,27.240772,9.0
2023-12-03,24.0,37903.57,0.0,0.0,53,1017.8,1016.8,29.7,18.8,0,11.9,0.0,34914.29,358,56.28763,27.240772,9.0
2023-12-04,24.4,37864.83,0.0,0.0,40,1017.9,1016.8,31.1,17.9,44,13.3,0.0,34871.45,21,56.28763,27.240772,9.0
2023-12-05,23.6,37827.97,0.0,0.0,39,1016.5,1015.4,30.0,18.5,20,13.3,0.0,33971.66,16,56.28763,27.240772,9.0
2023-12-06,23.0,37792.94,0.0,0.0,35,1016.4,1015.4,29.6,16.3,0,13.8,0.0,34792.29,4,56.28763,27.240772,9.0
2023-12-07,22.2,37759.77,0.0,0.0,45,1016.0,1014.9,27.6,16.1,0,15.0,0.0,34755.67,4,56.28763,27.240772,9.0
2023-12-08,22.4,37728.51,0.0,0.0,51,1016.4,1015.3,27.2,17.2,12,13.2,0.0,34721.11,37,56.28763,27.240772,9.0
2023-12-09,24.0,37699.19,0.0,0.0,27,1017.4,1016.4,30.0,17.4,55,19.2,0.0,34688.65,42,56.28763,27.240772,9.0
2023-12-10,22.1,37671.85,0.0,0.0,28,1016.4,1015.3,28.6,15.1,9,15.8,0.0,34658.32,287,56.28763,27.240772,9.0
2023-12-11,22.5,37646.53,0.0,0.0,28,1015.9,1014.9,28.8,15.8,63,10.8,0.0,34630.19,348,56.28763,27.240772,9.0
2023-12-12,22.5,37623.28,0.0,0.0,23,1013.9,1012.9,29.1,16.6,71,12.5,0.0,34604.28,330,56.28763,27.240772,9.0
2023-12-13,21.5,37602.12,0.0,0.0,48,1013.7,1012.7,26.9,14.9,76,15.6,0.0,34458.8,270,56.28763,27.240772,9.0
2023-12-14,22.1,37583.1,0.1,0.0,54,1013.3,1012.2,26.5,18.4,16,26.3,0.1,34559.32,227,56.28763,27.240772,9.0
2023-12-15,20.9,37566.24,0.0,0.0,42,1016.6,1015.6,25.2,17.1,0,12.4,0.0,34540.37,27,56.28763,27.240772,9.0
2023-12-16,20.9,37551.6,0.0,0.0,35,1021.1,1020.1,26.4,15.6,0,22.1,0.0,34523.82,47,56.28763,27.240772,9.0
2023-12-17,20.4,37539.2,0.0,0.0,31,1021.0,1019.9,25.7,14.4,0,16.4,0.0,34509.71,33,56.28763,27.240772,9.0
2023-12-18,20.6,37529.07,0.0,0.0,32,1019.3,1018.2,26.1,14.8,3,11.9,0.0,34498.09,318,56.28763,27.240772,9.0
2023-12-19,21.2,37521.26,0.0,0.0,48,1019.3,1018.2,26.1,16.4,78,14.4,0.0,33580.66,40,56.28763,27.240772,9.0
2023-12-20,21.0,37515.79,0.0,0.0,51,1019.2,1018.1,25.0,16.5,18,11.6,0.0,34005.87,34,56.28763,27.240772,9.0
2023-12-21,20.6,37512.7,0.0,0.0,50,1017.4,1016.3,25.0,16.1,1,15.8,0.0,34021.24,251,56.28763,27.240772,9.0
2023-12-22,20.4,37512.02,0.0,0.0,50,1016.5,1015.5,25.5,14.9,60,12.2,0.0,34014.41,350,56.28763,27.240772,9.0
2023-12-23,20.9,37513.77,0.0,0.0,50,1016.8,1015.7,25.1,15.3,70,17.2,0.0,32918.63,307,56.28763,27.240772,9.0
2023-12-24,21.5,37517.99,0.0,0.0,61,1019.1,1018.1,26.2,17.2,55,18.0,0.0,33481.84,227,56.28763,27.240772,9.0
2023-12-25,22.2,37524.71,0.0,0.0,63,1018.8,1017.7,26.7,17.1,58,21.4,0.0,33350.18,237,56.28763,27.240772,9.0
2023-12-26,21.9,37533.9,0.0,0.0,60,1018.3,1017.2,27.2,16.6,0,13.6,0.0,33731.91,54,56.28763,27.240772,9.0
2023-12-27,24.1,37545.53,0.0,0.0,39,1018.6,1017.5,30.2,17.6,0,12.0,0.0,33727.07,42,56.28763,27.240772,9.0
2023-12-28,22.4,37559.54,0.0,0.0,44,1016.7,1015.7,27.8,17.3,25,12.6,0.0,33722.21,65,56.28763,27.240772,9.0
2023-12-29,21.9,37575.89,0.0,0.0,70,1016.9,1015.9,25.7,17.2,16,13.2,0.0,33466.75,66,56.28763,27.240772,9.0
2023-12-30,23.3,37594.54,0.0,0.0,47,1017.2,1016.1,29.4,18.7,20,17.1,0.0,33463.57,52,56.28763,27.240772,9.0
2023-12-31,23.4,37615.45,0.0,0.0,32,1016.5,1015.5,28.5,17.8,57,12.6,0.0,33089.21,37,56.28763,27.240772,9.0
2024-01-01,22.9,37638.57,0.0,0.0,55,1016.1,1015.0,27.1,19.2,5,16.8,0.0,33334.27,59,56.28763,27.240772,9.0
2024-01-02,21.8,37663.86,0.0,0.0,60,1015.9,1014.8,26.9,17.5,1,22.2,0.0,33331.9,46,56.28763,27.240772,9.0
2024-01-03,21.7,37691.27,0.0,0.0,56,1013.7,1012.6,25.8,17.0,11,17.6,0.0,33451.28,243,56.28763,27.240772,9.0
2024-01-04,21.0,37720.75,0.0,0.0,54,1013.9,1012.8,25.3,17.5,3,18.8,0.0,33327.3,22,56.28763,27.240772,9.0
