time,temperature_2m_mean (°C),daylight_duration (s),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),longitude,latitude,elevation,temp_range,sunshine_ratio,target_temp_next_day,month,day_of_week,day_of_year_sin,day_of_year_cos,wind_dir_sin,wind_dir_cos
2024-04-17,13.0,47564.23,0.0,61,1017.4,17.6,7.4,99,14.7,0.0,29516.72,59.648438,36.309315,986.0,10.200000000000001,0.6205654963824706,15.3,4,2,0.9587178169872964,-0.2843591872810034,0.754709580222772,0.6560590289905073
2024-04-18,15.3,47693.86,0.0,45,1012.1,22.5,9.4,68,17.8,0.0,39600.0,59.648438,36.309315,986.0,13.1,0.8302955558640043,16.4,4,3,0.9536809966304457,-0.30081980763566735,-0.5000000000000004,0.8660254037844384
2024-04-19,16.4,47822.33,0.0,37,1009.1,23.7,8.2,23,13.8,0.0,43200.0,59.648438,36.309315,986.0,15.5,0.9033436890256079,17.5,4,4,0.9483615800121715,-0.3171912885891061,-0.1564344650402311,0.9876883405951377
2024-04-20,17.5,47949.53,0.0,38,1010.6,25.0,8.6,3,11.8,0.0,43200.0,59.648438,36.309315,986.0,16.4,0.9009473085554749,18.5,4,5,0.9427611433904207,-0.3334687789181868,-0.9563047559630354,0.2923717047227367
2024-04-21,18.5,48075.34,0.0,43,1010.3,26.5,10.1,19,13.8,0.1,43200.0,59.648438,36.309315,986.0,16.4,0.8985895887579787,19.6,4,6,0.9368813462954315,-0.3496474552512284,-0.9135454576426011,0.40673664307579976
2024-04-22,19.6,48199.83,0.0,43,1013.1,26.9,12.2,61,18.4,0.7,37092.83,59.648438,36.309315,986.0,14.7,0.769563502609864,19.2,4,0,0.9307239310379795,-0.36572252349726897,-0.8386705679454243,0.5446390350150266
2024-04-23,19.2,48323.91,0.0,39,1014.2,27.0,13.0,55,22.3,0.0,42561.79,59.648438,36.309315,986.0,14.0,0.8807604765425645,16.9,4,1,0.9242907221930933,-0.3816892202666588,0.374606593415912,0.9271838545667874
2024-04-24,16.9,48447.66,0.0,61,1015.3,23.2,10.9,90,23.2,16.0,25200.0,59.648438,36.309315,986.0,12.299999999999999,0.5201489607547609,14.2,4,2,0.9175836260593937,-0.39754281428255595,0.9135454576426009,0.4067366430758002
2024-04-25,14.2,48570.99,0.0,77,1017.8,17.5,11.9,99,11.2,3.4,2617.25,59.648438,36.309315,986.0,5.6,0.05388504537379205,13.2,4,3,0.9106046300942162,-0.4132786077829042,0.6946583704589971,-0.7193398003386513
2024-04-26,13.2,48693.8,0.0,72,1016.6,17.9,8.0,60,10.2,0.9,17434.1,59.648438,36.309315,986.0,9.899999999999999,0.3580353145575001,14.5,4,4,0.9033558023246845,-0.4288919379124835,-0.9335804264972017,0.3583679495453004
2024-04-27,14.5,48816.0,0.0,49,1018.2,20.9,7.1,24,17.2,0.3,43200.0,59.648438,36.309315,986.0,13.799999999999999,0.8849557522123894,12.5,4,5,0.895839290734909,-0.4443781781046132,-0.27563735581699894,0.9612616959383189
2024-04-28,12.5,48937.48,0.0,38,1021.3,20.0,5.1,2,16.7,0.0,43200.0,59.648438,36.309315,986.0,14.9,0.8827589814596092,12.0,4,6,0.8880573226294932,-0.45973273945210397,0.5877852522924732,-0.8090169943749473
2024-04-29,12.0,49058.14,0.0,30,1022.3,18.8,4.6,0,16.1,0.0,43200.0,59.648438,36.309315,986.0,14.200000000000001,0.8805878086694685,14.4,4,0,0.8800122039735357,-0.47495107206704995,0.6156614753256584,-0.7880107536067219
2024-04-30,14.4,49177.89,0.0,31,1019.8,22.8,4.7,17,9.2,0.0,43200.0,59.648438,36.309315,986.0,18.1,0.8784435444464982,16.4,4,1,0.8717063187093218,-0.4900286664290592,0.7193398003386511,-0.6946583704589974
2024-05-01,16.4,49296.62,0.0,34,1015.0,24.2,6.4,94,14.1,0.0,42867.57,59.648438,36.309315,986.0,17.799999999999997,0.8695843650132605,16.1,5,2,0.8631421280499114,-0.5049610547215204,0.6560590289905073,-0.754709580222772
2024-05-02,16.1,49414.21,0.0,48,1007.7,20.5,9.9,100,12.2,0.6,8924.53,59.648438,36.309315,986.0,10.6,0.18060655022108016,16.7,5,3,0.854322169749827,-0.5197438121555155,-0.9563047559630354,0.2923717047227367
2024-05-03,16.7,49530.57,0.0,69,1003.3,22.2,12.1,72,10.9,0.2,21921.43,59.648438,36.309315,986.0,10.1,0.4425838426652469,17.2,5,4,0.8452490573530633,-0.5343725582809786,-0.891006524188368,0.45399049973954664
2024-05-04,17.2,49645.57,0.0,64,1004.3,24.0,10.8,38,11.4,0.7,30813.05,59.648438,36.309315,986.0,13.2,0.6206606148343146,18.8,5,5,0.8359254794186372,-0.548842958284719,-0.7660444431189781,0.6427876096865393
2024-05-05,18.8,49759.12,0.0,58,1009.7,26.9,9.5,6,21.3,0.1,43200.0,59.648438,36.309315,986.0,17.4,0.8681825562831497,22.7,5,6,0.8263541987239096,-0.5631507242749186,-0.27563735581699894,0.9612616959383189
2024-05-06,22.7,49871.08,0.0,42,1010.4,31.2,11.9,60,18.2,0.0,37989.15,59.648438,36.309315,986.0,19.299999999999997,0.7617470886934873,23.7,5,0,0.8165380514459161,-0.5772916165517272,-0.9961946980917455,0.08715574274765789
2024-05-07,23.7,49981.35,0.0,37,1009.1,31.3,15.9,56,18.5,0.2,41386.52,59.648438,36.309315,986.0,15.4,0.8280392586434739,22.1,5,1,0.8064799463209448,-0.5912614448635781,-0.9876883405951378,0.15643446504023067
2024-05-08,22.1,50089.81,0.0,54,1009.9,32.0,14.4,58,18.0,7.6,43246.46,59.648438,36.309315,986.0,17.6,0.8633783997184258,14.4,5,2,0.7961828637826158,-0.6050560696488488,0.4383711467890773,-0.898794046299167
2024-05-09,14.4,50196.33,0.0,81,1015.7,18.4,10.5,100,17.7,22.7,4933.67,59.648438,36.309315,986.0,7.899999999999999,0.09828746444212157,12.9,5,3,0.7856498550787147,-0.6186714032625031,0.6691306063588583,-0.7431448254773941
2024-05-10,12.9,50300.78,0.0,76,1019.9,17.9,8.3,51,12.5,6.4,24734.86,59.648438,36.309315,986.0,9.599999999999998,0.49173909430430307,15.1,5,4,0.7748840413670407,-0.6321034111873487,0.6427876096865395,-0.7660444431189779
2024-05-11,15.1,50403.05,0.0,68,1020.7,21.9,8.1,3,15.3,0.0,43350.42,59.648438,36.309315,986.0,13.799999999999999,0.8600753327427605,18.5,5,5,0.7638886127905428,-0.6453481132295501,0.6156614753256584,-0.7880107536067219
2024-05-12,18.5,50503.16,0.0,58,1013.5,26.9,9.4,10,12.4,0.0,43536.3,59.648438,36.309315,986.0,17.5,0.8620510082933425,23.0,5,6,0.7526668275320085,-0.6584015846980488,-0.6156614753256582,0.788010753606722
2024-05-13,23.0,50601.91,0.0,45,1007.4,31.9,13.4,68,10.9,0.0,41941.9,59.648438,36.309315,986.0,18.5,0.8288600173392664,22.2,5,0,0.7412220108485958,-0.6712599575675313,0.838670567945424,0.5446390350150271
2024-05-14,22.2,50699.36,0.0,56,1009.1,28.9,17.0,92,16.7,0.4,36921.36,59.648438,36.309315,986.0,11.899999999999999,0.7282411454503568,20.0,5,1,0.7295575540864875,-0.6839194216246106,0.6293203910498374,-0.7771459614569709
2024-05-15,20.0,50795.42,0.0,70,1015.2,24.5,15.8,73,16.8,0.6,30924.1,59.648438,36.309315,986.0,8.7,0.6087970135890204,18.8,5,2,0.717676913675962,-0.6963762255968722,0.5877852522924732,-0.8090169943749473
2024-05-16,18.8,50890.01,0.0,77,1016.6,23.9,14.9,80,15.5,1.3,30988.36,59.648438,36.309315,986.0,8.999999999999998,0.6089281570194228,17.0,5,3,0.705583610107178,-0.7086266782644596,0.39073112848927377,-0.9205048534524404
2024-05-17,17.0,50983.02,0.0,80,1012.5,22.6,11.6,46,16.2,1.6,31963.6,59.648438,36.309315,986.0,11.000000000000002,0.6269459910378005,14.2,5,4,0.6932812268869777,-0.7206671495538609,-0.9876883405951377,-0.15643446504023104
2024-05-18,14.2,51074.36,0.0,84,1014.6,19.5,9.2,92,19.8,28.2,6611.74,59.648438,36.309315,986.0,10.3,0.129453212923275,11.9,5,5,0.6807734094770161,-0.7324940716135789,0.7193398003386511,-0.6946583704589974
2024-05-19,11.9,51163.92,0.0,75,1019.4,15.4,8.9,99,16.6,0.8,10249.02,59.648438,36.309315,986.0,6.5,0.20031733299559534,14.6,5,6,0.6680638642135335,-0.7441039398713607,0.6427876096865395,-0.7660444431189779
2024-05-20,14.6,51251.62,0.0,70,1017.2,20.1,9.2,18,19.1,0.0,43991.71,59.648438,36.309315,986.0,10.900000000000002,0.8583476971069401,16.4,5,0,0.6551563572090853,-0.7554933140726803,0.6156614753256584,-0.7880107536067219
2024-05-21,16.4,51337.35,0.0,60,1017.2,23.0,10.9,53,16.6,0.0,43200.0,59.648438,36.309315,986.0,12.1,0.8414925974948064,16.0,5,1,0.6420547132365637,-0.766658819300159,0.6427876096865395,-0.7660444431189779
2024-05-22,16.0,51421.02,0.0,59,1016.9,21.2,10.6,39,15.9,0.0,43965.54,59.648438,36.309315,986.0,10.6,0.8550110441216453,17.6,5,2,0.6287628145958344,-0.7775971469736269,0.8191520442889917,-0.5735764363510462
2024-05-23,17.6,51502.5,0.0,60,1012.3,24.6,9.9,33,13.5,0.6,40454.0,59.648438,36.309315,986.0,14.700000000000001,0.7854764331828552,17.3,5,3,0.6152845999633276,-0.7883050558305255,0.7193398003386511,-0.6946583704589974
2024-05-24,17.3,51581.72,0.0,71,1014.4,23.9,11.1,57,16.3,0.2,31597.63,59.648438,36.309315,986.0,12.799999999999999,0.6125741832571694,17.5,5,4,0.6016240632249226,-0.7987793728863649,0.8090169943749475,-0.587785252292473
2024-05-25,17.5,51658.55,0.0,62,1019.2,22.0,13.1,78,16.6,0.0,14796.24,59.648438,36.309315,986.0,8.9,0.28642383497020335,17.6,5,5,0.5877852522924732,-0.8090169943749473,0.6819983600624985,-0.7313537016191705
2024-05-26,17.6,51732.9,0.0,53,1018.9,23.2,10.8,6,17.0,0.0,44538.95,59.648438,36.309315,986.0,12.399999999999999,0.8609405233420124,21.1,5,6,0.5737722679043246,-0.8190148866680801,0.9205048534524403,-0.3907311284892738
2024-05-27,21.1,51804.66,0.0,41,1013.7,29.9,11.1,13,17.9,0.0,44688.45,59.648438,36.309315,986.0,18.799999999999997,0.8626337862269532,21.1,5,0,0.5595892624101765,-0.8287700871745038,0.8480480961564261,-0.5299192642332048
2024-05-28,21.1,51873.72,0.0,32,1016.1,27.4,14.0,14,19.5,0.0,44219.92,59.648438,36.309315,986.0,13.399999999999999,0.8524532267976925,21.3,5,1,0.545240438540651,-0.8382797052177744,0.9902680687415704,-0.13917310096006535
2024-05-29,21.3,51939.97,0.0,32,1014.9,28.0,13.3,3,14.9,0.0,44985.66,59.648438,36.309315,986.0,14.7,0.8661087020265896,21.9,5,2,0.5307300481619334,-0.8475409228928311,0.9271838545667874,0.37460659341591196
2024-05-30,21.9,52003.31,0.0,34,1015.8,29.2,13.3,0,17.0,0.0,45294.98,59.648438,36.309315,986.0,15.899999999999999,0.8710018650735887,22.6,5,3,0.5160623910158528,-0.8565509959010036,0.9702957262759965,-0.24192189559966779
2024-05-31,22.6,52063.63,0.0,28,1016.5,30.6,13.6,0,18.3,0.0,45294.2,59.648438,36.309315,986.0,17.0,0.8699777560650304,23.4,5,4,0.5012418134457758,-0.865307254363206,0.9986295347545738,-0.05233595624294384
2024-06-01,23.4,52120.91,0.0,23,1013.4,31.5,13.9,0,13.3,0.0,45608.48,59.648438,36.309315,986.0,17.6,0.8750514908507929,24.5,6,5,0.48627270710868997,-0.8738071036110808,0.984807753012208,-0.1736481776669303
2024-06-02,24.5,52175.65,0.0,22,1011.4,32.9,15.2,2,21.3,0.0,45608.98,59.648438,36.309315,986.0,17.7,0.8741430149887927,23.2,6,6,0.4711595076738638,-0.8820480249558537,0.7986355100472928,0.6018150231520484
2024-06-03,23.2,52227.88,0.0,34,1014.2,30.0,16.5,0,21.1,0.0,45609.29,59.648438,36.309315,986.0,13.5,0.8732747720183167,23.2,6,0,0.4559066935084588,-0.8900275764346767,0.4694715627858908,0.882947592858927
2024-06-04,23.2,52277.57,0.0,37,1014.2,29.5,16.5,16,19.0,0.0,44970.32,59.648438,36.309315,986.0,13.0,0.8602220799474803,22.2,6,1,0.440518784350495,-0.8977433935342337,0.7431448254773942,0.6691306063588582
2024-06-05,22.2,52324.66,0.0,40,1014.4,28.0,16.5,27,17.9,0.4,41367.03,59.648438,36.309315,986.0,11.5,0.7905838279694507,23.5,6,2,0.42500033996955416,-0.9051931898913974,-0.3420201433256686,0.9396926207859084
2024-06-06,23.5,52369.11,0.0,21,1014.3,30.1,15.6,0,14.4,0.0,45932.21,59.648438,36.309315,986.0,14.500000000000002,0.8770859386382545,24.4,6,3,0.4093559588156213,-0.9123747579707273,0.20791169081775934,0.9781476007338057
2024-06-07,24.4,52410.86,0.0,16,1012.2,32.0,15.6,0,15.4,0.0,46418.17,59.648438,36.309315,986.0,16.4,0.8856593843337048,25.9,6,4,0.39359027665646673,-0.9192859697186104,0.0697564737441253,0.9975640502598242
2024-06-08,25.9,52449.88,0.0,19,1009.9,33.2,16.0,2,19.5,0.0,46094.2,59.648438,36.309315,986.0,17.200000000000003,0.8788237456406002,27.3,6,5,0.3777079652039649,-0.9259247771938498,-0.22495105434386534,0.9743700647852351
2024-06-09,27.3,52486.12,0.0,18,1010.0,34.5,18.5,0,15.6,0.0,46261.49,59.648438,36.309315,986.0,16.0,0.881404264594144,28.5,6,6,0.36171373072976765,-0.9322892131745133,0.20791169081775934,0.9781476007338057
2024-06-10,28.5,52519.53,0.0,17,1010.0,36.2,18.7,0,17.0,0.0,46263.29,59.648438,36.309315,986.0,17.500000000000004,0.8808778372540653,29.6,6,0,0.3456123126707335,-0.9383773917408641,0.0697564737441253,0.9975640502598242
2024-06-11,29.6,52550.08,0.0,19,1009.7,37.3,20.6,6,20.1,0.0,46264.84,59.648438,36.309315,986.0,16.699999999999996,0.880395234412583,29.6,6,1,0.3294084822245304,-0.9441875088341993,0.3255681544571567,0.9455185755993168
2024-06-12,29.6,52577.71,0.0,22,1009.5,37.4,21.0,38,21.7,0.0,40569.37,59.648438,36.309315,986.0,16.4,0.7716077782771446,28.6,6,2,0.3131070409358269,-0.9497178427914316,0.573576436351046,0.8191520442889918
2024-06-13,28.6,52602.39,0.0,23,1008.9,35.7,21.0,24,21.3,0.0,46105.45,59.648438,36.309315,986.0,14.700000000000003,0.8764896423907734,27.0,6,3,0.29671281927349075,-0.9549667548552551,0.8191520442889918,0.573576436351046
2024-06-14,27.0,52624.07,0.0,22,1008.4,33.2,20.6,27,22.4,0.0,45938.84,59.648438,36.309315,986.0,12.600000000000001,0.8729625055606682,27.1,6,4,0.28023067519921585,-0.9599326896597447,0.9876883405951378,0.15643446504023092
2024-06-15,27.1,52642.73,0.0,24,1007.7,33.0,21.4,43,17.7,0.0,45770.95,59.648438,36.309315,986.0,11.600000000000001,0.869463836696919,27.5,6,5,0.26366549272800704,-0.9646141756912435,0.9986295347545738,-0.05233595624294384
2024-06-16,27.5,52658.31,0.0,26,1008.4,34.7,20.4,13,16.5,0.0,42339.12,59.648438,36.309315,986.0,14.300000000000004,0.8040349187051389,28.3,6,6,0.24702218048093552,-0.9690098257244062,0.992546151641322,0.12186934340514749
2024-06-17,28.3,52670.78,0.0,25,1011.1,34.6,20.0,11,19.1,0.0,44044.19,59.648438,36.309315,986.0,14.600000000000001,0.8362167790186514,28.8,6,0,0.23030567023061221,-0.9731183372332619,0.12186934340514748,0.992546151641322
2024-06-18,28.8,52680.1,0.0,21,1011.0,35.0,21.5,28,23.2,0.0,41445.64,59.648438,36.309315,986.0,13.5,0.7867418626767982,29.4,6,1,0.21352091543979612,-0.9769384927771817,-0.1564344650402311,0.9876883405951377
2024-06-19,29.4,52686.25,0.0,20,1009.5,35.2,23.0,24,23.5,0.0,39001.32,59.648438,36.309315,986.0,12.200000000000003,0.7402561389356805,27.8,6,2,0.19667288979357647,-0.980469160361632,-0.29237170472273716,0.9563047559630353
2024-06-20,27.8,52689.17,0.0,30,1008.7,33.2,21.8,9,23.0,0.0,45097.03,59.648438,36.309315,986.0,11.400000000000002,0.8559070108714941,27.9,6,3,0.1797665857255624,-0.9837092937736097,-0.3420201433256686,0.9396926207859084
2024-06-21,27.9,52688.86,0.0,30,1006.5,33.8,21.2,23,20.1,0.0,46108.48,59.648438,36.309315,986.0,12.599999999999998,0.8751087041928788,26.8,6,4,0.16280701293851715,-0.986657932891657,-0.24192189559966787,0.9702957262759965
2024-06-22,26.8,52685.25,0.0,34,1006.9,33.5,21.1,21,15.5,0.0,40993.39,59.648438,36.309315,986.0,12.399999999999999,0.7780809619390626,26.8,6,5,0.1457991969198751,-0.9893142039703663,0.25881904510252074,0.9659258262890683
2024-06-23,26.8,52678.4,0.0,37,1009.7,33.0,20.8,34,18.0,0.0,41646.43,59.648438,36.309315,986.0,12.2,0.7905788710363261,25.6,6,6,0.12874817745258132,-0.99167731989929,0.9612616959383189,-0.27563735581699905
2024-06-24,25.6,52668.34,0.0,41,1010.4,32.0,20.2,9,18.7,0.0,46130.88,59.648438,36.309315,986.0,11.8,0.8758749563779683,27.1,6,0,0.11165900712169512,-0.993746580436178,0.9205048534524403,-0.3907311284892738
2024-06-25,27.1,52655.12,0.0,29,1006.4,33.5,18.9,23,17.4,0.0,46473.72,59.648438,36.309315,986.0,14.600000000000001,0.8826059080294566,28.1,6,1,0.09453674981719912,-0.9955213724144752,0.9961946980917455,0.08715574274765814
2024-06-26,28.1,52638.76,0.0,21,1003.5,34.3,19.0,0,17.4,0.0,46803.69,59.648438,36.309315,986.0,15.299999999999997,0.8891487945384732,28.3,6,2,0.07738647923346301,-0.9970011699250151,0.9455185755993167,0.32556815445715676
2024-06-27,28.3,52619.34,0.0,29,1004.9,36.7,20.4,29,23.1,0.0,46289.68,59.648438,36.309315,986.0,16.300000000000004,0.8797084874116627,24.1,6,3,0.06021327736579302,-0.9981855344718586,0.9876883405951378,0.15643446504023092
2024-06-28,24.1,52596.88,0.0,47,1009.3,28.7,19.0,38,21.2,0.0,43777.75,59.648438,36.309315,986.0,9.7,0.8323259858759684,23.7,6,4,0.04302223300453059,-0.99907411510223,0.838670567945424,-0.5446390350150271
2024-06-29,23.7,52571.43,0.0,39,1007.8,29.2,18.3,45,19.4,0.4,24962.3,59.648438,36.309315,986.0,10.899999999999999,0.47482634579276234,25.8,6,5,0.02581844022713308,-0.9996666485105112,0.6819983600624985,-0.7313537016191705
2024-06-30,25.8,52543.04,0.0,34,1009.0,31.6,19.6,6,19.1,0.0,46303.29,59.648438,36.309315,986.0,12.0,0.8812449755476653,25.2,6,6,0.008606996888688698,-0.9999629591162655,0.9659258262890683,-0.25881904510252085
2024-07-01,25.2,52511.77,0.0,32,1009.1,30.4,20.2,0,19.2,0.0,46319.29,59.648438,36.309315,986.0,10.2,0.8820744377879475,25.3,7,0,-0.008606996888688009,-0.9999629591162655,0.9563047559630355,-0.29237170472273666
2024-07-02,25.3,52477.66,0.0,28,1006.3,31.3,18.8,1,19.6,0.0,46490.15,59.648438,36.309315,986.0,12.5,0.8859036397583276,25.2,7,1,-0.02581844022713239,-0.9996666485105112,0.984807753012208,-0.1736481776669303
2024-07-03,25.2,52440.75,0.0,20,1005.8,32.8,18.4,47,20.5,0.0,31633.56,59.648438,36.309315,986.0,14.399999999999999,0.6032247822542584,27.3,7,2,-0.04302223300453034,-0.99907411510223,0.7071067811865476,-0.7071067811865475
2024-07-04,27.3,52401.11,0.0,17,1006.5,34.8,19.5,34,16.3,0.0,40723.8,59.648438,36.309315,986.0,15.299999999999997,0.7771552930844404,28.3,7,3,-0.060213277365792774,-0.9981855344718586,0.9271838545667874,-0.37460659341591207
2024-07-05,28.3,52358.79,0.0,19,1006.1,35.0,20.5,0,20.6,0.0,46657.85,59.648438,36.309315,986.0,14.5,0.8911178046704288,28.0,7,4,-0.07738647923346322,-0.9970011699250151,0.6819983600624985,0.7313537016191705
2024-07-06,28.0,52313.83,0.0,21,1005.4,35.5,20.5,0,25.1,0.0,46486.2,59.648438,36.309315,986.0,15.0,0.8886024976569292,26.9,7,5,-0.09453674981719933,-0.9955213724144752,0.0697564737441253,0.9975640502598242
2024-07-07,26.9,52266.3,0.0,21,1007.4,33.7,18.9,0,22.0,0.0,46484.3,59.648438,36.309315,986.0,14.800000000000004,0.8893742239263158,28.6,7,6,-0.11165900712169444,-0.9937465804361781,0.6691306063588582,0.7431448254773942
2024-07-08,28.6,52216.23,0.0,21,1008.3,35.3,19.9,8,27.6,0.0,44981.95,59.648438,36.309315,986.0,15.399999999999999,0.8614553367793882,29.2,7,0,-0.12874817745258066,-0.99167731989929,0.6560590289905073,0.754709580222772
2024-07-09,29.2,52163.7,0.0,26,1009.4,36.0,21.1,15,24.1,0.0,42620.52,59.648438,36.309315,986.0,14.899999999999999,0.817053238171372,29.7,7,1,-0.14579919691987442,-0.9893142039703664,0.9510565162951535,0.30901699437494745
2024-07-10,29.7,52108.74,0.0,24,1010.6,37.5,24.0,8,23.8,0.0,43473.79,59.648438,36.309315,986.0,13.5,0.8342897947637959,28.8,7,2,-0.16280701293851646,-0.9866579328916572,0.9781476007338057,-0.20791169081775934
2024-07-11,28.8,52051.32,0.0,21,1008.1,36.5,20.6,0,24.7,0.0,46016.24,59.648438,36.309315,986.0,15.899999999999999,0.8840551978316784,27.7,7,3,-0.17976658572556214,-0.9837092937736098,0.7313537016191705,0.6819983600624985
2024-07-12,27.7,51990.9,0.0,33,1005.8,34.3,22.2,25,21.2,0.2,40785.25,59.648438,36.309315,986.0,12.099999999999998,0.7844690128464789,26.0,7,4,-0.19667288979357622,-0.9804691603616321,-0.544639035015027,0.838670567945424
2024-07-13,26.0,51927.5,0.0,46,1005.0,31.0,21.3,21,15.0,0.7,44590.63,59.648438,36.309315,986.0,9.7,0.8587093543883298,26.5,7,5,-0.2135209154397959,-0.9769384927771817,0.1908089953765448,0.981627183447664
2024-07-14,26.5,51861.21,0.0,29,1005.0,35.2,18.4,6,18.9,0.0,45043.96,59.648438,36.309315,986.0,16.800000000000004,0.8685481885208617,24.5,7,6,-0.23030567023061196,-0.973118337233262,0.6018150231520483,0.7986355100472928
2024-07-15,24.5,51792.16,0.0,25,1008.9,31.0,18.1,0,20.5,0.0,45705.64,59.648438,36.309315,986.0,12.899999999999999,0.8824818273653773,26.0,7,0,-0.24702218048093527,-0.9690098257244063,0.9743700647852352,-0.22495105434386503
2024-07-16,26.0,51720.45,0.0,29,1009.4,32.7,18.1,0,19.1,0.0,45541.3,59.648438,36.309315,986.0,14.600000000000001,0.8805279149736711,27.5,7,1,-0.2636654927280072,-0.9646141756912435,0.984807753012208,0.17364817766693041
2024-07-17,27.5,51646.18,0.0,28,1008.9,35.2,19.5,5,28.5,0.0,45078.75,59.648438,36.309315,986.0,15.700000000000003,0.8728380298407356,28.1,7,2,-0.2802306751992161,-0.9599326896597445,0.981627183447664,0.19080899537654492
2024-07-18,28.1,51569.48,0.0,28,1007.3,33.5,21.0,36,19.3,0.0,40704.93,59.648438,36.309315,986.0,12.5,0.7893220951617119,27.3,7,3,-0.2967128192734901,-0.9549667548552553,0.8090169943749475,0.5877852522924731
2024-07-19,27.3,51490.45,0.0,28,1005.7,34.8,21.1,6,22.5,0.0,44628.58,59.648438,36.309315,986.0,13.699999999999996,0.866735093595026,27.8,7,4,-0.3131070409358267,-0.9497178427914317,0.8290375725550417,-0.5591929034707467
2024-07-20,27.8,51409.18,0.0,26,1005.4,33.8,19.9,0,18.0,0.0,45274.98,59.648438,36.309315,986.0,13.899999999999999,0.880678898204562,28.2,7,5,-0.3294084822245302,-0.9441875088341994,0.9876883405951378,0.15643446504023092
2024-07-21,28.2,51325.79,0.0,23,1005.1,35.1,20.6,0,20.3,0.0,45117.39,59.648438,36.309315,986.0,14.5,0.8790393679278974,29.1,7,6,-0.3456123126707333,-0.9383773917408642,0.9876883405951378,0.15643446504023092
2024-07-22,29.1,51240.39,0.0,21,1005.6,35.3,21.0,1,20.0,0.0,44961.59,59.648438,36.309315,986.0,14.299999999999997,0.8774638522462456,29.6,7,0,-0.3617137307297674,-0.9322892131745134,0.8090169943749475,0.5877852522924731
2024-07-23,29.6,51153.07,0.0,27,1004.1,36.0,21.4,11,20.2,0.0,43896.8,59.648438,36.309315,986.0,14.600000000000001,0.8581459529213008,29.6,7,1,-0.37770796520396466,-0.9259247771938499,0.9135454576426009,0.4067366430758002
2024-07-24,29.6,51063.95,0.0,32,1000.8,36.1,21.5,5,15.7,0.0,44686.04,59.648438,36.309315,986.0,14.600000000000001,0.8750995565364608,30.0,7,2,-0.39359027665646645,-0.9192859697186105,1.0,6.123233995736766e-17
2024-07-25,30.0,50973.11,0.0,31,1000.5,37.1,22.8,2,20.7,0.0,44536.64,59.648438,36.309315,986.0,14.3,0.8737281284190821,29.6,7,3,-0.4093559588156211,-0.9123747579707274,0.9335804264972017,0.3583679495453004
2024-07-26,29.6,50880.66,0.0,32,1004.2,35.2,23.0,0,17.7,0.0,44453.24,59.648438,36.309315,986.0,12.200000000000003,0.8736765600131758,31.3,7,4,-0.42500033996955394,-0.9051931898913975,0.9702957262759965,-0.24192189559966779
2024-07-27,31.3,50786.7,0.0,28,1003.5,39.1,21.7,0,19.6,0.0,44451.98,59.648438,36.309315,986.0,17.400000000000002,0.8752681312233322,31.4,7,5,-0.4405187843504952,-0.8977433935342336,0.9876883405951378,-0.1564344650402308
2024-07-28,31.4,50691.32,0.0,25,1005.1,38.4,24.1,0,21.1,0.0,44450.43,59.648438,36.309315,986.0,14.299999999999997,0.8768844449108841,29.0,7,6,-0.455906693508459,-0.8900275764346766,0.8290375725550417,0.5591929034707468
